t, acceleration, velocity
46.500000,0.216729,10.132536
46.510000,0.216729,10.134703
46.520000,0.216728,10.136870
46.530000,0.216728,10.139037
46.540000,0.216727,10.141205
46.550000,0.216727,10.143372
46.560000,0.216726,10.145539
46.570000,0.216726,10.147707
46.580000,0.216726,10.149874
46.590000,0.216725,10.152041
46.600000,0.216725,10.154208
46.610000,0.216724,10.156376
46.620000,0.216724,10.158543
46.630000,0.216723,10.160710
46.640000,0.216723,10.162877
46.650000,0.216722,10.165044
46.660000,0.216722,10.167212
46.670000,0.216721,10.169379
46.680000,0.216721,10.171546
46.690000,0.216720,10.173713
46.700000,0.216720,10.175881
46.710000,0.216719,10.178048
46.720000,0.216719,10.180215
46.730000,0.216718,10.182382
46.740000,0.216718,10.184549
46.750000,0.216717,10.186716
46.760000,0.216717,10.188884
46.770000,0.216716,10.191051
46.780000,0.216716,10.193218
46.790000,0.216715,10.195385
46.800000,0.216715,10.197552
46.810000,0.216714,10.199719
46.820000,0.216714,10.201887
46.830000,0.216713,10.204054
46.840000,0.216713,10.206221
46.850000,0.216712,10.208388
46.860000,0.216712,10.210555
46.870000,0.216711,10.212722
46.880000,0.216711,10.214889
46.890000,0.216711,10.217056
46.900000,0.216710,10.219224
46.910000,0.216710,10.221391
46.920000,0.216709,10.223558
46.930000,0.216709,10.225725
46.940000,0.216708,10.227892
46.950000,0.216708,10.230059
46.960000,0.216707,10.232226
46.970000,0.216707,10.234393
46.980000,0.216706,10.236560
46.990000,0.216706,10.238727
47.000000,0.216705,10.240894
47.010000,0.216705,10.243061
47.020000,0.216704,10.245228
47.030000,0.216704,10.247395
47.040000,0.216703,10.249563
47.050000,0.216703,10.251730
47.060000,0.216702,10.253897
47.070000,0.216702,10.256064
47.080000,0.216701,10.258231
47.090000,0.216701,10.260398
47.100000,0.216700,10.262565
47.110000,0.216700,10.264732
47.120000,0.216699,10.266899
47.130000,0.216699,10.269066
47.140000,0.216698,10.271233
47.150000,0.216698,10.273400
47.160000,0.216697,10.275567
47.170000,0.216697,10.277734
47.180000,0.216697,10.279901
47.190000,0.216696,10.282068
47.200000,0.216696,10.284234
47.210000,0.216695,10.286401
47.220000,0.216695,10.288568
47.230000,0.216694,10.290735
47.240000,0.216694,10.292902
47.250000,0.216693,10.295069
47.260000,0.216693,10.297236
47.270000,0.216692,10.299403
47.280000,0.216692,10.301570
47.290000,0.216691,10.303737
47.300000,0.216691,10.305904
47.310000,0.216690,10.308071
47.320000,0.216690,10.310238
47.330000,0.216689,10.312405
47.340000,0.216689,10.314571
47.350000,0.216688,10.316738
47.360000,0.216688,10.318905
47.370000,0.216687,10.321072
47.380000,0.216687,10.323239
47.390000,0.216686,10.325406
47.400000,0.216686,10.327573
47.410000,0.216685,10.329740
47.420000,0.216685,10.331906
47.430000,0.216684,10.334073
47.440000,0.216684,10.336240
47.450000,0.216683,10.338407
47.460000,0.216683,10.340574
47.470000,0.216683,10.342741
47.480000,0.216682,10.344907
47.490000,0.216682,10.347074
47.500000,0.216681,10.349241
47.510000,0.216681,10.351408
47.520000,0.216680,10.353575
47.530000,0.216680,10.355741
47.540000,0.216679,10.357908
47.550000,0.216679,10.360075
47.560000,0.216678,10.362242
47.570000,0.216678,10.364409
47.580000,0.216677,10.366575
47.590000,0.216677,10.368742
47.600000,0.216676,10.370909
47.610000,0.216676,10.373076
47.620000,0.216675,10.375242
47.630000,0.216675,10.377409
47.640000,0.216674,10.379576
47.650000,0.216674,10.381743
47.660000,0.216673,10.383909
47.670000,0.216673,10.386076
47.680000,0.216672,10.388243
47.690000,0.216672,10.390410
47.700000,0.216671,10.392576
47.710000,0.216671,10.394743
47.720000,0.216670,10.396910
47.730000,0.216670,10.399076
47.740000,0.216669,10.401243
47.750000,0.216669,10.403410
47.760000,0.216668,10.405577
47.770000,0.216668,10.407743
47.780000,0.216668,10.409910
47.790000,0.216667,10.412077
47.800000,0.216667,10.414243
47.810000,0.216666,10.416410
47.820000,0.216666,10.418577
47.830000,0.216665,10.420743
47.840000,0.216665,10.422910
47.850000,0.216664,10.425077
47.860000,0.216664,10.427243
47.870000,0.216663,10.429410
47.880000,0.216663,10.431576
47.890000,0.216662,10.433743
47.900000,0.216662,10.435910
47.910000,0.216661,10.438076
47.920000,0.216661,10.440243
47.930000,0.216660,10.442410
47.940000,0.216660,10.444576
47.950000,0.216659,10.446743
47.960000,0.216659,10.448909
47.970000,0.216658,10.451076
47.980000,0.216658,10.453243
47.990000,0.216657,10.455409
48.000000,0.216657,10.457576
48.010000,0.216656,10.459742
48.020000,0.216656,10.461909
48.030000,0.216655,10.464075
48.040000,0.216655,10.466242
48.050000,0.216654,10.468408
48.060000,0.216654,10.470575
48.070000,0.216654,10.472742
48.080000,0.216653,10.474908
48.090000,0.216653,10.477075
48.100000,0.216652,10.479241
48.110000,0.216652,10.481408
48.120000,0.216651,10.483574
48.130000,0.216651,10.485741
48.140000,0.216650,10.487907
48.150000,0.216650,10.490074
48.160000,0.216649,10.492240
48.170000,0.216649,10.494407
48.180000,0.216648,10.496573
48.190000,0.216648,10.498740
48.200000,0.216647,10.500906
48.210000,0.216647,10.503073
48.220000,0.216646,10.505239
48.230000,0.216646,10.507406
48.240000,0.216645,10.509572
48.250000,0.216645,10.511738
48.260000,0.216644,10.513905
48.270000,0.216644,10.516071
48.280000,0.216643,10.518238
48.290000,0.216643,10.520404
48.300000,0.216642,10.522571
48.310000,0.216642,10.524737
48.320000,0.216641,10.526903
48.330000,0.216641,10.529070
48.340000,0.216640,10.531236
48.350000,0.216640,10.533403
48.360000,0.216640,10.535569
48.370000,0.216639,10.537735
48.380000,0.216639,10.539902
48.390000,0.216638,10.542068
48.400000,0.216638,10.544235
48.410000,0.216637,10.546401
48.420000,0.216637,10.548567
48.430000,0.216636,10.550734
48.440000,0.216636,10.552900
48.450000,0.216635,10.555066
48.460000,0.216635,10.557233
48.470000,0.216634,10.559399
48.480000,0.216634,10.561566
48.490000,0.216633,10.563732
48.500000,0.216633,10.565898
48.510000,0.216632,10.568065
48.520000,0.216632,10.570231
48.530000,0.216631,10.572397
48.540000,0.216631,10.574563
48.550000,0.216630,10.576730
48.560000,0.216630,10.578896
48.570000,0.216629,10.581062
48.580000,0.216629,10.583229
48.590000,0.216628,10.585395
48.600000,0.216628,10.587561
48.610000,0.216627,10.589728
48.620000,0.216627,10.591894
48.630000,0.216626,10.594060
48.640000,0.216626,10.596226
48.650000,0.216626,10.598393
48.660000,0.216625,10.600559
48.670000,0.216625,10.602725
48.680000,0.216624,10.604891
48.690000,0.216624,10.607058
48.700000,0.216623,10.609224
48.710000,0.216623,10.611390
48.720000,0.216622,10.613556
48.730000,0.216622,10.615723
48.740000,0.216621,10.617889
48.750000,0.216621,10.620055
48.760000,0.216620,10.622221
48.770000,0.216620,10.624387
48.780000,0.216619,10.626554
48.790000,0.216619,10.628720
48.800000,0.216618,10.630886
48.810000,0.216618,10.633052
48.820000,0.216617,10.635218
48.830000,0.216617,10.637384
48.840000,0.216616,10.639551
48.850000,0.216616,10.641717
48.860000,0.216615,10.643883
48.870000,0.216615,10.646049
48.880000,0.216614,10.648215
48.890000,0.216614,10.650381
48.900000,0.216613,10.652548
48.910000,0.216613,10.654714
48.920000,0.216612,10.656880
48.930000,0.216612,10.659046
48.940000,0.216612,10.661212
48.950000,0.216611,10.663378
48.960000,0.216611,10.665544
48.970000,0.216610,10.667710
48.980000,0.216610,10.669876
48.990000,0.216609,10.672043
49.000000,0.216609,10.674209
49.010000,0.216608,10.676375
49.020000,0.216608,10.678541
49.030000,0.216607,10.680707
49.040000,0.216607,10.682873
49.050000,0.216606,10.685039
49.060000,0.216606,10.687205
49.070000,0.216605,10.689371
49.080000,0.216605,10.691537
49.090000,0.216604,10.693703
49.100000,0.216604,10.695869
49.110000,0.216603,10.698035
49.120000,0.216603,10.700201
49.130000,0.216602,10.702367
49.140000,0.216602,10.704533
49.150000,0.216601,10.706699
49.160000,0.216601,10.708865
49.170000,0.216600,10.711031
49.180000,0.216600,10.713197
49.190000,0.216599,10.715363
49.200000,0.216599,10.717529
49.210000,0.216598,10.719695
49.220000,0.216598,10.721861
49.230000,0.216598,10.724027
49.240000,0.216597,10.726193
49.250000,0.216597,10.728359
49.260000,0.216596,10.730525
49.270000,0.216596,10.732691
49.280000,0.216595,10.734857
49.290000,0.216595,10.737023
49.300000,0.216594,10.739189
49.310000,0.216594,10.741355
49.320000,0.216593,10.743521
49.330000,0.216593,10.745687
49.340000,0.216592,10.747853
49.350000,0.216592,10.750019
49.360000,0.216591,10.752185
49.370000,0.216591,10.754351
49.380000,0.216590,10.756517
49.390000,0.216590,10.758682
49.400000,0.216589,10.760848
49.410000,0.216589,10.763014
49.420000,0.216588,10.765180
49.430000,0.216588,10.767346
49.440000,0.216587,10.769512
49.450000,0.216587,10.771678
49.460000,0.216586,10.773844
49.470000,0.216586,10.776009
49.480000,0.216585,10.778175
49.490000,0.216585,10.780341
49.500000,0.216584,10.782507
49.510000,0.216584,10.784673
49.520000,0.216584,10.786839
49.530000,0.216583,10.789005
49.540000,0.216583,10.791170
49.550000,0.216582,10.793336
49.560000,0.216582,10.795502
49.570000,0.216581,10.797668
49.580000,0.216581,10.799834
49.590000,0.216580,10.801999
49.600000,0.216580,10.804165
49.610000,0.216579,10.806331
49.620000,0.216579,10.808497
49.630000,0.216578,10.810663
49.640000,0.216578,10.812828
49.650000,0.216577,10.814994
49.660000,0.216577,10.817160
49.670000,0.216576,10.819326
49.680000,0.216576,10.821492
49.690000,0.216575,10.823657
49.700000,0.216575,10.825823
49.710000,0.216574,10.827989
49.720000,0.216574,10.830155
49.730000,0.216573,10.832320
49.740000,0.216573,10.834486
49.750000,0.216572,10.836652
49.760000,0.216572,10.838817
49.770000,0.216571,10.840983
49.780000,0.216571,10.843149
49.790000,0.216570,10.845315
49.800000,0.216570,10.847480
49.810000,0.216569,10.849646
49.820000,0.216569,10.851812
49.830000,0.216569,10.853977
49.840000,0.216568,10.856143
49.850000,0.216568,10.858309
49.860000,0.216567,10.860474
49.870000,0.216567,10.862640
49.880000,0.216566,10.864806
49.890000,0.216566,10.866971
49.900000,0.216565,10.869137
49.910000,0.216565,10.871303
49.920000,0.216564,10.873468
49.930000,0.216564,10.875634
49.940000,0.216563,10.877800
49.950000,0.216563,10.879965
49.960000,0.216562,10.882131
49.970000,0.216562,10.884297
49.980000,0.216561,10.886462
49.990000,0.216561,10.888628
50.000000,0.216560,10.890793
50.010000,0.216560,10.892959
50.020000,0.216559,10.895125
50.030000,0.216559,10.897290
50.040000,0.216558,10.899456
50.050000,0.216558,10.901621
50.060000,0.216557,10.903787
50.070000,0.216557,10.905952
50.080000,0.216556,10.908118
50.090000,0.216556,10.910284
50.100000,0.216555,10.912449
50.110000,0.216555,10.914615
50.120000,0.216555,10.916780
50.130000,0.216554,10.918946
50.140000,0.216554,10.921111
50.150000,0.216553,10.923277
50.160000,0.216553,10.925442
50.170000,0.216552,10.927608
50.180000,0.216552,10.929773
50.190000,0.216551,10.931939
50.200000,0.216551,10.934105
50.210000,0.216550,10.936270
50.220000,0.216550,10.938436
50.230000,0.216549,10.940601
50.240000,0.216549,10.942767
50.250000,0.216548,10.944932
50.260000,0.216548,10.947097
50.270000,0.216547,10.949263
50.280000,0.216547,10.951428
50.290000,0.216546,10.953594
50.300000,0.216546,10.955759
50.310000,0.216545,10.957925
50.320000,0.216545,10.960090
50.330000,0.216544,10.962256
50.340000,0.216544,10.964421
50.350000,0.216543,10.966587
50.360000,0.216543,10.968752
50.370000,0.216542,10.970917
50.380000,0.216542,10.973083
50.390000,0.216541,10.975248
50.400000,0.216541,10.977414
50.410000,0.216541,10.979579
50.420000,0.216540,10.981745
50.430000,0.216540,10.983910
50.440000,0.216539,10.986075
50.450000,0.216539,10.988241
50.460000,0.216538,10.990406
50.470000,0.216538,10.992571
50.480000,0.216537,10.994737
50.490000,0.216537,10.996902
50.500000,0.216536,10.999068
50.510000,0.216536,11.001233
50.520000,0.216535,11.003398
50.530000,0.216535,11.005564
50.540000,0.216534,11.007729
50.550000,0.216534,11.009894
50.560000,0.216533,11.012060
50.570000,0.216533,11.014225
50.580000,0.216532,11.016390
50.590000,0.216532,11.018556
50.600000,0.216531,11.020721
50.610000,0.216531,11.022886
50.620000,0.216530,11.025052
50.630000,0.216530,11.027217
50.640000,0.216529,11.029382
50.650000,0.216529,11.031548
50.660000,0.216528,11.033713
50.670000,0.216528,11.035878
50.680000,0.216527,11.038043
50.690000,0.216527,11.040209
50.700000,0.216527,11.042374
50.710000,0.216526,11.044539
50.720000,0.216526,11.046704
50.730000,0.216525,11.048870
50.740000,0.216525,11.051035
50.750000,0.216524,11.053200
50.760000,0.216524,11.055365
50.770000,0.216523,11.057531
50.780000,0.216523,11.059696
50.790000,0.216522,11.061861
50.800000,0.216522,11.064026
50.810000,0.216521,11.066192
50.820000,0.216521,11.068357
50.830000,0.216520,11.070522
50.840000,0.216520,11.072687
50.850000,0.216519,11.074852
50.860000,0.216519,11.077018
50.870000,0.216518,11.079183
50.880000,0.216518,11.081348
50.890000,0.216517,11.083513
50.900000,0.216517,11.085678
50.910000,0.216516,11.087843
50.920000,0.216516,11.090009
50.930000,0.216515,11.092174
50.940000,0.216515,11.094339
50.950000,0.216514,11.096504
50.960000,0.216514,11.098669
50.970000,0.216513,11.100834
50.980000,0.216513,11.103000
50.990000,0.216513,11.105165
51.000000,0.216512,11.107330
51.010000,0.216512,11.109495
51.020000,0.216511,11.111660
51.030000,0.216511,11.113825
51.040000,0.216510,11.115990
51.050000,0.216510,11.118155
51.060000,0.216509,11.120320
51.070000,0.216509,11.122486
51.080000,0.216508,11.124651
51.090000,0.216508,11.126816
51.100000,0.216507,11.128981
51.110000,0.216507,11.131146
51.120000,0.216506,11.133311
51.130000,0.216506,11.135476
51.140000,0.216505,11.137641
51.150000,0.216505,11.139806
51.160000,0.216504,11.141971
51.170000,0.216504,11.144136
51.180000,0.216503,11.146301
51.190000,0.216503,11.148466
51.200000,0.216502,11.150631
51.210000,0.216502,11.152796
51.220000,0.216501,11.154961
51.230000,0.216501,11.157126
51.240000,0.216500,11.159291
51.250000,0.216500,11.161456
51.260000,0.216500,11.163621
51.270000,0.216499,11.165786
51.280000,0.216499,11.167951
51.290000,0.216498,11.170116
51.300000,0.216498,11.172281
51.310000,0.216497,11.174446
51.320000,0.216497,11.176611
51.330000,0.216496,11.178776
51.340000,0.216496,11.180941
51.350000,0.216495,11.183106
51.360000,0.216495,11.185271
51.370000,0.216494,11.187436
51.380000,0.216494,11.189601
51.390000,0.216493,11.191766
51.400000,0.216493,11.193931
51.410000,0.216492,11.196096
51.420000,0.216492,11.198261
51.430000,0.216491,11.200426
51.440000,0.216491,11.202591
51.450000,0.216490,11.204755
51.460000,0.216490,11.206920
51.470000,0.216489,11.209085
51.480000,0.216489,11.211250
51.490000,0.216488,11.213415
51.500000,0.216488,11.215580
51.510000,0.216487,11.217745
51.520000,0.216487,11.219910
51.530000,0.216486,11.222075
51.540000,0.216486,11.224239
51.550000,0.216486,11.226404
51.560000,0.216485,11.228569
51.570000,0.216485,11.230734
51.580000,0.216484,11.232899
51.590000,0.216484,11.235064
51.600000,0.216483,11.237228
51.610000,0.216483,11.239393
51.620000,0.216482,11.241558
51.630000,0.216482,11.243723
51.640000,0.216481,11.245888
51.650000,0.216481,11.248053
51.660000,0.216480,11.250217
51.670000,0.216480,11.252382
51.680000,0.216479,11.254547
51.690000,0.216479,11.256712
51.700000,0.216478,11.258877
51.710000,0.216478,11.261041
51.720000,0.216477,11.263206
51.730000,0.216477,11.265371
51.740000,0.216476,11.267536
51.750000,0.216476,11.269700
51.760000,0.216475,11.271865
51.770000,0.216475,11.274030
51.780000,0.216474,11.276195
51.790000,0.216474,11.278359
51.800000,0.216473,11.280524
51.810000,0.216473,11.282689
51.820000,0.216472,11.284854
51.830000,0.216472,11.287018
51.840000,0.216472,11.289183
51.850000,0.216471,11.291348
51.860000,0.216471,11.293513
51.870000,0.216470,11.295677
51.880000,0.216470,11.297842
51.890000,0.216469,11.300007
51.900000,0.216469,11.302171
51.910000,0.216468,11.304336
51.920000,0.216468,11.306501
51.930000,0.216467,11.308665
51.940000,0.216467,11.310830
51.950000,0.216466,11.312995
51.960000,0.216466,11.315159
51.970000,0.216465,11.317324
51.980000,0.216465,11.319489
51.990000,0.216464,11.321653
52.000000,0.216464,11.323818
52.010000,0.216463,11.325983
52.020000,0.216463,11.328147
52.030000,0.216462,11.330312
52.040000,0.216462,11.332476
52.050000,0.216461,11.334641
52.060000,0.216461,11.336806
52.070000,0.216460,11.338970
52.080000,0.216460,11.341135
52.090000,0.216459,11.343300
52.100000,0.216459,11.345464
52.110000,0.216458,11.347629
52.120000,0.216458,11.349793
52.130000,0.216458,11.351958
52.140000,0.216457,11.354122
52.150000,0.216457,11.356287
52.160000,0.216456,11.358452
52.170000,0.216456,11.360616
52.180000,0.216455,11.362781
52.190000,0.216455,11.364945
52.200000,0.216454,11.367110
52.210000,0.216454,11.369274
52.220000,0.216453,11.371439
52.230000,0.216453,11.373603
52.240000,0.216452,11.375768
52.250000,0.216452,11.377932
52.260000,0.216451,11.380097
52.270000,0.216451,11.382261
52.280000,0.216450,11.384426
52.290000,0.216450,11.386590
52.300000,0.216449,11.388755
52.310000,0.216449,11.390919
52.320000,0.216448,11.393084
52.330000,0.216448,11.395248
52.340000,0.216447,11.397413
52.350000,0.216447,11.399577
52.360000,0.216446,11.401742
52.370000,0.216446,11.403906
52.380000,0.216445,11.406071
52.390000,0.216445,11.408235
52.400000,0.216444,11.410400
52.410000,0.216444,11.412564
52.420000,0.216444,11.414729
52.430000,0.216443,11.416893
52.440000,0.216443,11.419057
52.450000,0.216442,11.421222
52.460000,0.216442,11.423386
52.470000,0.216441,11.425551
52.480000,0.216441,11.427715
52.490000,0.216440,11.429880
52.500000,0.216440,11.432044
52.510000,0.216439,11.434208
52.520000,0.216439,11.436373
52.530000,0.216438,11.438537
52.540000,0.216438,11.440701
52.550000,0.216437,11.442866
52.560000,0.216437,11.445030
52.570000,0.216436,11.447195
52.580000,0.216436,11.449359
52.590000,0.216435,11.451523
52.600000,0.216435,11.453688
52.610000,0.216434,11.455852
52.620000,0.216434,11.458016
52.630000,0.216433,11.460181
52.640000,0.216433,11.462345
52.650000,0.216432,11.464509
52.660000,0.216432,11.466674
52.670000,0.216431,11.468838
52.680000,0.216431,11.471002
52.690000,0.216430,11.473167
52.700000,0.216430,11.475331
52.710000,0.216430,11.477495
52.720000,0.216429,11.479660
52.730000,0.216429,11.481824
52.740000,0.216428,11.483988
52.750000,0.216428,11.486152
52.760000,0.216427,11.488317
52.770000,0.216427,11.490481
52.780000,0.216426,11.492645
52.790000,0.216426,11.494809
52.800000,0.216425,11.496974
52.810000,0.216425,11.499138
52.820000,0.216424,11.501302
52.830000,0.216424,11.503466
52.840000,0.216423,11.505631
52.850000,0.216423,11.507795
52.860000,0.216422,11.509959
52.870000,0.216422,11.512123
52.880000,0.216421,11.514288
52.890000,0.216421,11.516452
52.900000,0.216420,11.518616
52.910000,0.216420,11.520780
52.920000,0.216419,11.522944
52.930000,0.216419,11.525109
52.940000,0.216418,11.527273
52.950000,0.216418,11.529437
52.960000,0.216417,11.531601
52.970000,0.216417,11.533765
52.980000,0.216416,11.535930
52.990000,0.216416,11.538094
53.000000,0.216416,11.540258
53.010000,0.216415,11.542422
53.020000,0.216415,11.544586
53.030000,0.216414,11.546750
53.040000,0.216414,11.548914
53.050000,0.216413,11.551079
53.060000,0.216413,11.553243
53.070000,0.216412,11.555407
53.080000,0.216412,11.557571
53.090000,0.216411,11.559735
53.100000,0.216411,11.561899
53.110000,0.216410,11.564063
53.120000,0.216410,11.566227
53.130000,0.216409,11.568391
53.140000,0.216409,11.570556
53.150000,0.216408,11.572720
53.160000,0.216408,11.574884
53.170000,0.216407,11.577048
53.180000,0.216407,11.579212
53.190000,0.216406,11.581376
53.200000,0.216406,11.583540
53.210000,0.216405,11.585704
53.220000,0.216405,11.587868
53.230000,0.216404,11.590032
53.240000,0.216404,11.592196
53.250000,0.216403,11.594360
53.260000,0.216403,11.596524
53.270000,0.216403,11.598688
53.280000,0.216402,11.600852
53.290000,0.216402,11.603016
53.300000,0.216401,11.605180
53.310000,0.216401,11.607344
53.320000,0.216400,11.609508
53.330000,0.216400,11.611672
53.340000,0.216399,11.613836
53.350000,0.216399,11.616000
53.360000,0.216398,11.618164
53.370000,0.216398,11.620328
53.380000,0.216397,11.622492
53.390000,0.216397,11.624656
53.400000,0.216396,11.626820
53.410000,0.216396,11.628984
53.420000,0.216395,11.631148
53.430000,0.216395,11.633312
53.440000,0.216394,11.635476
53.450000,0.216394,11.637640
53.460000,0.216393,11.639804
53.470000,0.216393,11.641968
53.480000,0.216392,11.644132
53.490000,0.216392,11.646296
53.500000,0.216391,11.648460
53.510000,0.216391,11.650624
53.520000,0.216390,11.652788
53.530000,0.216390,11.654951
53.540000,0.216389,11.657115
53.550000,0.216389,11.659279
53.560000,0.216389,11.661443
53.570000,0.216388,11.663607
53.580000,0.216388,11.665771
53.590000,0.216387,11.667935
53.600000,0.216387,11.670099
53.610000,0.216386,11.672262
53.620000,0.216386,11.674426
53.630000,0.216385,11.676590
53.640000,0.216385,11.678754
53.650000,0.216384,11.680918
53.660000,0.216384,11.683082
53.670000,0.216383,11.685246
53.680000,0.216383,11.687409
53.690000,0.216382,11.689573
53.700000,0.216382,11.691737
53.710000,0.216381,11.693901
53.720000,0.216381,11.696065
53.730000,0.216380,11.698229
53.740000,0.216380,11.700392
53.750000,0.216379,11.702556
53.760000,0.216379,11.704720
53.770000,0.216378,11.706884
53.780000,0.216378,11.709047
53.790000,0.216377,11.711211
53.800000,0.216377,11.713375
53.810000,0.216376,11.715539
53.820000,0.216376,11.717703
53.830000,0.216375,11.719866
53.840000,0.216375,11.722030
53.850000,0.216375,11.724194
53.860000,0.216374,11.726358
53.870000,0.216374,11.728521
53.880000,0.216373,11.730685
53.890000,0.216373,11.732849
53.900000,0.216372,11.735013
53.910000,0.216372,11.737176
53.920000,0.216371,11.739340
53.930000,0.216371,11.741504
53.940000,0.216370,11.743667
53.950000,0.216370,11.745831
53.960000,0.216369,11.747995
53.970000,0.216369,11.750158
53.980000,0.216368,11.752322
53.990000,0.216368,11.754486
54.000000,0.216367,11.756649
54.010000,0.216367,11.758813
54.020000,0.216366,11.760977
54.030000,0.216366,11.763141
54.040000,0.216365,11.765304
54.050000,0.216365,11.767468
54.060000,0.216364,11.769631
54.070000,0.216364,11.771795
54.080000,0.216363,11.773959
54.090000,0.216363,11.776122
54.100000,0.216362,11.778286
54.110000,0.216362,11.780450
54.120000,0.216362,11.782613
54.130000,0.216361,11.784777
54.140000,0.216361,11.786940
54.150000,0.216360,11.789104
54.160000,0.216360,11.791268
54.170000,0.216359,11.793431
54.180000,0.216359,11.795595
54.190000,0.216358,11.797758
54.200000,0.216358,11.799922
54.210000,0.216357,11.802086
54.220000,0.216357,11.804249
54.230000,0.216356,11.806413
54.240000,0.216356,11.808576
54.250000,0.216355,11.810740
54.260000,0.216355,11.812903
54.270000,0.216354,11.815067
54.280000,0.216354,11.817231
54.290000,0.216353,11.819394
54.300000,0.216353,11.821558
54.310000,0.216352,11.823721
54.320000,0.216352,11.825885
54.330000,0.216351,11.828048
54.340000,0.216351,11.830212
54.350000,0.216350,11.832375
54.360000,0.216350,11.834539
54.370000,0.216349,11.836702
54.380000,0.216349,11.838866
54.390000,0.216348,11.841029
54.400000,0.216348,11.843193
54.410000,0.216348,11.845356
54.420000,0.216347,11.847520
54.430000,0.216347,11.849683
54.440000,0.216346,11.851847
54.450000,0.216346,11.854010
54.460000,0.216345,11.856173
54.470000,0.216345,11.858337
54.480000,0.216344,11.860500
54.490000,0.216344,11.862664
54.500000,0.216343,11.864827
54.510000,0.216343,11.866991
54.520000,0.216342,11.869154
54.530000,0.216342,11.871318
54.540000,0.216341,11.873481
54.550000,0.216341,11.875644
54.560000,0.216340,11.877808
54.570000,0.216340,11.879971
54.580000,0.216339,11.882135
54.590000,0.216339,11.884298
54.600000,0.216338,11.886461
54.610000,0.216338,11.888625
54.620000,0.216337,11.890788
54.630000,0.216337,11.892951
54.640000,0.216336,11.895115
54.650000,0.216336,11.897278
54.660000,0.216335,11.899442
54.670000,0.216335,11.901605
54.680000,0.216334,11.903768
54.690000,0.216334,11.905932
54.700000,0.216334,11.908095
54.710000,0.216333,11.910258
54.720000,0.216333,11.912422
54.730000,0.216332,11.914585
54.740000,0.216332,11.916748
54.750000,0.216331,11.918912
54.760000,0.216331,11.921075
54.770000,0.216330,11.923238
54.780000,0.216330,11.925402
54.790000,0.216329,11.927565
54.800000,0.216329,11.929728
54.810000,0.216328,11.931891
54.820000,0.216328,11.934055
54.830000,0.216327,11.936218
54.840000,0.216327,11.938381
54.850000,0.216326,11.940544
54.860000,0.216326,11.942708
54.870000,0.216325,11.944871
54.880000,0.216325,11.947034
54.890000,0.216324,11.949197
54.900000,0.216324,11.951361
54.910000,0.216323,11.953524
54.920000,0.216323,11.955687
54.930000,0.216322,11.957850
54.940000,0.216322,11.960014
54.950000,0.216321,11.962177
54.960000,0.216321,11.964340
54.970000,0.216321,11.966503
54.980000,0.216320,11.968667
54.990000,0.216320,11.970830
55.000000,0.216319,11.972993
55.010000,0.216319,11.975156
55.020000,0.216318,11.977319
55.030000,0.216318,11.979482
55.040000,0.216317,11.981646
55.050000,0.216317,11.983809
55.060000,0.216316,11.985972
55.070000,0.216316,11.988135
55.080000,0.216315,11.990298
55.090000,0.216315,11.992461
55.100000,0.216314,11.994625
55.110000,0.216314,11.996788
55.120000,0.216313,11.998951
55.130000,0.216313,12.001114
55.140000,0.216312,12.003277
55.150000,0.216312,12.005440
55.160000,0.216311,12.007603
55.170000,0.216311,12.009766
55.180000,0.216310,12.011930
55.190000,0.216310,12.014093
55.200000,0.216309,12.016256
55.210000,0.216309,12.018419
55.220000,0.216308,12.020582
55.230000,0.216308,12.022745
55.240000,0.216307,12.024908
55.250000,0.216307,12.027071
55.260000,0.216307,12.029234
55.270000,0.216306,12.031397
55.280000,0.216306,12.033560
55.290000,0.216305,12.035723
55.300000,0.216305,12.037887
55.310000,0.216304,12.040050
55.320000,0.216304,12.042213
55.330000,0.216303,12.044376
55.340000,0.216303,12.046539
55.350000,0.216302,12.048702
55.360000,0.216302,12.050865
55.370000,0.216301,12.053028
55.380000,0.216301,12.055191
55.390000,0.216300,12.057354
55.400000,0.216300,12.059517
55.410000,0.216299,12.061680
55.420000,0.216299,12.063843
55.430000,0.216298,12.066006
55.440000,0.216298,12.068169
55.450000,0.216297,12.070332
55.460000,0.216297,12.072495
55.470000,0.216296,12.074658
55.480000,0.216296,12.076821
55.490000,0.216295,12.078984
55.500000,0.216295,12.081147
55.510000,0.216294,12.083309
55.520000,0.216294,12.085472
55.530000,0.216294,12.087635
55.540000,0.216293,12.089798
55.550000,0.216293,12.091961
55.560000,0.216292,12.094124
55.570000,0.216292,12.096287
55.580000,0.216291,12.098450
55.590000,0.216291,12.100613
55.600000,0.216290,12.102776
55.610000,0.216290,12.104939
55.620000,0.216289,12.107102
55.630000,0.216289,12.109265
55.640000,0.216288,12.111427
55.650000,0.216288,12.113590
55.660000,0.216287,12.115753
55.670000,0.216287,12.117916
55.680000,0.216286,12.120079
55.690000,0.216286,12.122242
55.700000,0.216285,12.124405
55.710000,0.216285,12.126567
55.720000,0.216284,12.128730
55.730000,0.216284,12.130893
55.740000,0.216283,12.133056
55.750000,0.216283,12.135219
55.760000,0.216282,12.137382
55.770000,0.216282,12.139544
55.780000,0.216281,12.141707
55.790000,0.216281,12.143870
55.800000,0.216280,12.146033
55.810000,0.216280,12.148196
